Type,Timestamp,Bytes,Packets,new_Type
IoT,19402,220489,461,IoT
IoT,19406,221724,466,IoT
IoT,19412,111000,235,IoT
IoT,19472,221268,459,IoT
IoT,19482,215033,447,IoT
IoT,19486,221742,466,IoT
IoT,19488,221388,461,IoT
IoT,19492,221532,463,IoT
IoT,19494,218418,454,IoT
IoT,19496,221478,462,IoT
IoT,19504,221280,473,IoT
IoT,19514,221856,468,IoT
IoT,19520,221460,462,IoT
IoT,19526,213089,443,IoT
IoT,19530,218886,461,IoT
IoT,19534,220906,466,IoT
IoT,19540,221928,469,IoT
IoT,19550,218358,453,IoT
IoT,19560,219811,456,IoT
IoT,19570,219454,457,IoT
IoT,19572,221388,461,IoT
IoT,19578,219330,455,IoT
IoT,19588,218846,454,IoT
IoT,19590,217933,453,IoT
IoT,19596,220217,458,IoT
IoT,19620,221592,464,IoT
IoT,19626,216258,453,IoT
IoT,19631,221424,460,IoT
IoT,19639,217883,453,IoT
IoT,19643,209292,435,IoT
IoT,19654,110862,232,IoT
IoT,19660,209722,435,IoT
IoT,19665,240,4,Video
IoT,19669,76269,169,IoT
IoT,19677,760888,1586,IoT
IoT,19713,793334,1649,IoT
IoT,19715,798658,1660,IoT
IoT,19721,866729,1803,IoT
IoT,19725,789180,1644,IoT
IoT,19737,793325,1655,IoT
IoT,19739,796849,1657,IoT
IoT,19755,784739,1631,IoT
IoT,19761,789952,1647,IoT
IoT,19763,397834,831,IoT
IoT,19765,794279,1650,IoT
IoT,19789,220488,461,IoT
IoT,19793,109796,231,IoT
IoT,19799,219450,458,IoT
IoT,19801,106288,221,IoT
IoT,19809,214318,456,IoT
IoT,19811,218424,455,IoT
IoT,19819,220746,465,Video
IoT,19821,219456,458,IoT
IoT,19827,220339,461,IoT
IoT,19835,221120,465,IoT
IoT,19837,222066,485,Video
IoT,19847,221365,464,IoT
IoT,19851,201046,419,IoT
IoT,19855,108342,233,IoT
IoT,19863,220416,460,IoT
IoT,19871,220356,459,IoT
IoT,19883,218343,460,IoT
IoT,19889,220944,468,IoT
IoT,19909,215588,450,Video
IoT,19919,220752,465,IoT
IoT,19921,217518,454,IoT
IoT,19925,217390,458,IoT
IoT,19929,211244,441,IoT
IoT,19931,220542,462,IoT
IoT,19933,217522,454,IoT
IoT,19935,214562,454,IoT
IoT,19939,220356,459,IoT
IoT,19943,220416,460,IoT
IoT,19959,219171,460,IoT
IoT,19963,213594,445,IoT
IoT,19965,220812,466,IoT
IoT,19979,221094,470,IoT
IoT,19981,215527,449,IoT
IoT,19983,215107,449,IoT
IoT,19985,108699,226,IoT
IoT,19997,220422,460,IoT
IoT,20013,210007,441,IoT
IoT,20015,215871,450,IoT
IoT,20019,217456,453,IoT
IoT,20021,213306,448,IoT
IoT,20029,220488,461,IoT
IoT,20031,220416,460,IoT
IoT,20033,221047,463,IoT
IoT,20037,205931,430,IoT
IoT,20047,218482,456,IoT
IoT,20049,205872,429,Video
IoT,20051,219012,464,IoT
IoT,20057,222048,471,IoT
IoT,20063,219741,461,IoT
IoT,20065,221862,464,IoT
IoT,20071,221328,460,IoT
IoT,20075,211623,442,IoT
IoT,20091,221652,465,IoT
IoT,20097,221460,462,IoT
IoT,20107,104298,216,IoT
IoT,20113,110604,229,IoT
IoT,20125,222032,465,IoT
IoT,20127,221328,460,IoT
IoT,20137,212461,442,IoT
IoT,20145,220489,461,IoT
IoT,20151,221268,459,IoT
IoT,20167,221658,465,IoT
IoT,20173,219388,456,IoT
IoT,20177,110119,228,IoT
IoT,20181,222078,471,IoT
IoT,20183,222217,463,IoT
IoT,20185,111120,237,IoT
IoT,20187,221268,459,IoT
IoT,20199,210948,441,IoT
IoT,20207,222542,473,Video
IoT,20211,221327,460,IoT
IoT,20213,219210,466,Video
IoT,20217,221388,461,IoT
IoT,20225,215033,447,IoT
IoT,20229,221742,466,IoT
IoT,20235,221532,463,IoT
IoT,20239,221478,462,IoT
IoT,20247,221280,473,IoT
IoT,20249,208323,434,IoT
IoT,20257,221856,468,IoT
IoT,20269,213089,443,IoT
IoT,20281,220358,458,IoT
IoT,20287,221418,461,IoT
IoT,20295,215618,456,IoT
IoT,20297,215114,448,IoT
IoT,20303,219811,456,IoT
IoT,20311,221729,466,IoT
IoT,20315,221388,461,IoT
IoT,20319,218277,454,IoT
IoT,20327,215602,449,IoT
IoT,20333,217933,453,IoT
IoT,20335,221592,464,IoT
IoT,20339,220217,458,IoT
IoT,20345,220396,466,IoT
IoT,20353,216534,451,IoT
IoT,20355,220360,458,IoT
IoT,20361,221268,459,IoT
IoT,20367,219478,457,IoT
IoT,20370,242895528,509287,IoT
IoT,20378,215692,449,IoT
IoT,20380,216581,450,IoT
IoT,20384,106348,221,IoT
IoT,20395,221424,460,IoT
IoT,20397,110862,232,IoT
IoT,20418,403462,842,IoT
IoT,20442,404642,841,IoT
IoT,20460,396426,824,IoT
IoT,20462,882298,1834,IoT
IoT,20474,395011,821,IoT
IoT,20478,396968,826,IoT
IoT,20480,793325,1655,IoT
IoT,20486,396460,828,IoT
IoT,20488,791590,1653,IoT
IoT,20504,789952,1647,IoT
IoT,20508,794279,1650,IoT
IoT,20514,793116,1651,IoT
IoT,20516,405089,841,IoT
IoT,20518,797389,1659,IoT
IoT,20530,105436,221,IoT
IoT,20534,220416,460,IoT
IoT,20542,219450,458,IoT
IoT,20548,216642,453,IoT
IoT,20550,215455,450,IoT
IoT,20556,220416,460,IoT
IoT,20558,215940,456,IoT
IoT,20564,219456,458,IoT
IoT,20568,217606,455,IoT
IoT,20574,176522,426,IoT
IoT,20576,207008,472,IoT
IoT,20578,221120,465,IoT
IoT,20584,220356,459,IoT
IoT,20590,221365,464,IoT
IoT,20592,220680,464,IoT
IoT,20596,321518,673,IoT
IoT,20600,218060,456,IoT
IoT,20602,217518,454,IoT
IoT,20606,220416,460,IoT
IoT,20618,218222,459,IoT
IoT,20626,218343,460,IoT
IoT,20628,214357,450,IoT
IoT,20630,221245,462,IoT
IoT,20638,216204,460,IoT
IoT,20640,218486,456,IoT
IoT,20652,215588,450,Video
IoT,20666,219934,459,IoT
IoT,20668,217390,458,IoT
IoT,20672,211244,441,IoT
IoT,20680,220548,462,IoT
IoT,20686,220416,460,IoT
IoT,20690,110268,231,IoT
IoT,20692,221641,468,IoT
IoT,20706,213594,445,IoT
IoT,20708,220812,466,IoT
IoT,20710,220566,462,IoT
IoT,20740,220422,460,IoT
IoT,20742,107436,226,IoT
IoT,20754,218927,469,IoT
IoT,20758,215871,450,IoT
IoT,20760,220548,462,IoT
IoT,20774,220416,460,IoT
IoT,20778,218554,459,IoT
IoT,20782,219450,458,IoT
IoT,20794,219012,464,IoT
IoT,20796,220626,463,IoT
IoT,20810,221328,460,IoT
IoT,20816,221418,461,IoT
IoT,20818,211623,442,IoT
IoT,20832,220298,457,IoT
IoT,20838,222157,462,IoT
IoT,20840,221460,462,IoT
IoT,20860,221451,464,IoT
IoT,20866,221592,464,IoT
IoT,20874,217446,452,IoT
IoT,20882,211086,438,IoT
IoT,20892,221724,466,IoT
IoT,20894,221268,459,IoT
IoT,20898,111000,235,IoT
IoT,20906,110664,230,IoT
IoT,20908,218418,454,IoT
IoT,20916,219388,456,IoT
IoT,20918,207663,437,IoT
IoT,20922,221328,460,IoT
IoT,20924,222078,471,IoT
IoT,20928,111120,237,IoT
IoT,20930,221268,459,IoT
IoT,20934,221328,460,IoT
IoT,20938,214719,455,IoT
IoT,20940,210173,437,IoT
IoT,20942,210948,441,IoT
IoT,20950,222542,473,Video
IoT,20954,221327,460,IoT
IoT,20958,221268,459,IoT
IoT,20962,218904,461,IoT
IoT,20984,222949,474,IoT
IoT,20986,218904,455,IoT
IoT,20998,220358,458,IoT
IoT,21000,221856,468,IoT
IoT,21010,221107,469,IoT
IoT,21022,220159,457,IoT
IoT,21024,220358,458,IoT
IoT,21030,221418,461,IoT
IoT,21034,218418,454,IoT
IoT,21052,221328,460,IoT
IoT,21058,221388,461,IoT
IoT,21060,218964,462,IoT
IoT,21062,218277,454,IoT
IoT,21066,218950,462,IoT
IoT,21070,215602,449,IoT
IoT,21076,217933,453,IoT
IoT,21078,221592,464,IoT
IoT,21080,221478,462,IoT
IoT,21082,220217,458,IoT
IoT,21088,220396,466,IoT
IoT,21094,212806,445,IoT
IoT,21096,216534,451,IoT
IoT,21104,221268,459,IoT
IoT,21110,219478,457,IoT
IoT,21117,221424,460,IoT
IoT,21119,108714,225,IoT
IoT,21129,209292,435,IoT
IoT,21133,217969,452,IoT
IoT,21135,79742,238,IoT
IoT,21136,245378979,514572,IoT
IoT,21146,209722,435,IoT
IoT,21147,280739828,593354,IoT
IoT,21153,120,2,Video
IoT,21155,76269,169,IoT
IoT,21159,362000,865,IoT
IoT,21171,404304,842,IoT
IoT,21185,404642,841,IoT
IoT,21217,395011,821,IoT
IoT,21219,787795,1647,IoT
IoT,21237,797454,1666,IoT
IoT,21241,784739,1631,IoT
IoT,21249,397834,831,IoT
IoT,21255,801205,1667,IoT
IoT,21267,214562,447,IoT
IoT,21269,218754,460,IoT
IoT,21275,220488,461,IoT
IoT,21289,220680,464,IoT
IoT,21291,216642,453,IoT
IoT,21297,218424,455,IoT
IoT,21301,215940,456,IoT
IoT,21309,220416,460,IoT
IoT,21311,217606,455,IoT
IoT,21319,207008,472,IoT
IoT,21323,222066,485,Video
IoT,21339,321518,673,IoT
IoT,21343,218060,456,IoT
IoT,21345,217518,454,IoT
IoT,21347,220620,463,IoT
IoT,21349,220416,460,IoT
IoT,21353,221641,468,IoT
IoT,21355,220416,460,IoT
IoT,21357,220356,459,IoT
IoT,21371,214357,450,IoT
IoT,21373,221245,462,IoT
IoT,21393,214134,449,IoT
IoT,21417,220542,462,IoT
IoT,21427,220680,464,IoT
IoT,21433,110268,231,IoT
IoT,21439,217590,455,IoT
IoT,21445,219171,460,IoT
IoT,21451,220812,466,IoT
IoT,21455,218287,455,IoT
IoT,21459,220422,460,IoT
IoT,21471,108699,226,IoT
IoT,21479,106344,222,IoT
IoT,21483,220422,460,IoT
IoT,21495,220356,459,IoT
IoT,21503,220548,462,IoT
IoT,21507,213306,448,IoT
IoT,21511,219389,457,IoT
IoT,21513,220416,460,IoT
IoT,21519,221047,463,IoT
IoT,21527,221029,464,IoT
IoT,21529,220566,462,IoT
IoT,21547,212251,444,IoT
IoT,21557,221328,460,IoT
IoT,21567,215683,458,IoT
IoT,21571,219873,457,IoT
IoT,21573,221724,466,IoT
IoT,21575,220298,457,IoT
IoT,21595,218071,455,IoT
IoT,21609,221592,464,IoT
IoT,21619,219817,456,IoT
IoT,21621,215013,453,IoT
IoT,21625,211086,438,IoT
IoT,21639,221328,460,IoT
IoT,21661,207663,437,IoT
IoT,21663,110119,228,IoT
IoT,21673,221268,459,IoT
IoT,21681,214719,455,IoT
IoT,21693,222542,473,Video
IoT,21701,221268,459,IoT
IoT,21707,211010,439,IoT
IoT,21715,221742,466,IoT
IoT,21721,221532,463,IoT
IoT,21723,218418,454,IoT
IoT,21725,221478,462,IoT
IoT,21729,218904,455,IoT
IoT,21737,219894,470,IoT
IoT,21739,219600,459,IoT
IoT,21745,221418,461,IoT
IoT,21749,221460,462,IoT
IoT,21757,216055,450,IoT
IoT,21759,218886,461,IoT
IoT,21765,220159,457,IoT
IoT,21785,221187,460,IoT
IoT,21801,221388,461,IoT
IoT,21803,218964,462,IoT
IoT,21815,219986,465,IoT
IoT,21817,218846,454,IoT
IoT,21831,220396,466,IoT
IoT,21833,217544,453,IoT
IoT,21845,219251,456,IoT
IoT,21847,221268,459,IoT
IoT,21849,221592,464,IoT
IoT,21851,221942,464,IoT
IoT,21853,219478,457,IoT
IoT,21862,108714,225,IoT
IoT,21866,216581,450,IoT
IoT,21868,217883,453,IoT
IoT,21870,106348,221,IoT
IoT,21876,217969,452,IoT
IoT,21889,209722,435,IoT
IoT,21890,280739828,593354,IoT
IoT,21896,120,2,Video
IoT,21906,760888,1586,IoT
IoT,21914,404304,842,IoT
IoT,21944,798658,1660,IoT
IoT,21948,882298,1834,IoT
IoT,21950,866729,1803,IoT
IoT,21958,774698,1619,IoT
IoT,21962,787795,1647,IoT
IoT,21966,793325,1655,IoT
IoT,21970,792382,1648,IoT
IoT,21974,791590,1653,IoT
IoT,21978,398270,826,IoT
IoT,21984,784739,1631,IoT
IoT,21986,394598,821,IoT
IoT,21990,789952,1647,IoT
IoT,21992,397834,831,IoT
IoT,21994,794279,1650,IoT
IoT,22006,797574,1655,IoT
IoT,22016,105436,221,IoT
IoT,22038,214318,456,IoT
IoT,22056,220339,461,IoT
IoT,22062,207008,472,IoT
IoT,22082,321518,673,IoT
IoT,22086,218060,456,IoT
IoT,22090,220620,463,IoT
IoT,22092,220416,460,IoT
IoT,22094,220506,461,IoT
IoT,22096,221641,468,IoT
IoT,22102,202466,428,IoT
IoT,22112,218343,460,IoT
IoT,22126,218486,456,IoT
IoT,22132,214620,448,IoT
IoT,22134,217125,454,IoT
IoT,22136,214134,449,IoT
IoT,22140,220356,459,IoT
IoT,22142,220812,466,IoT
IoT,22144,221120,465,IoT
IoT,22152,219934,459,IoT
IoT,22162,217522,454,IoT
IoT,22164,214562,454,IoT
IoT,22170,220680,464,IoT
IoT,22172,220416,460,IoT
IoT,22176,110268,231,IoT
IoT,22190,217522,454,IoT
IoT,22196,220566,462,IoT
IoT,22198,218287,455,IoT
IoT,22200,110538,235,IoT
IoT,22206,110822,234,IoT
IoT,22210,215527,449,IoT
IoT,22212,215107,449,IoT
IoT,22216,217522,454,IoT
IoT,22234,110676,237,IoT
IoT,22236,220416,460,IoT
IoT,22238,220356,459,IoT
IoT,22240,218927,469,IoT
IoT,22252,214466,458,IoT
IoT,22260,220416,460,IoT
IoT,22268,219450,458,IoT
IoT,22274,220620,463,IoT
IoT,22278,205872,429,Video
IoT,22280,219012,464,IoT
IoT,22292,219741,461,IoT
IoT,22302,221418,461,IoT
IoT,22304,211623,442,IoT
IoT,22310,215683,458,IoT
IoT,22316,221724,466,IoT
IoT,22320,221652,465,IoT
IoT,22322,221478,462,IoT
IoT,22326,221460,462,IoT
IoT,22330,221942,464,IoT
IoT,22338,218071,455,IoT
IoT,22350,110664,230,IoT
IoT,22356,221328,460,IoT
IoT,22362,219817,456,IoT
IoT,22378,221724,466,IoT
IoT,22380,221268,459,IoT
IoT,22386,221328,460,IoT
IoT,22394,218418,454,IoT
IoT,22398,105950,223,IoT
IoT,22402,219388,456,IoT
IoT,22408,221328,460,IoT
IoT,22412,222217,463,IoT
IoT,22424,214719,455,IoT
IoT,22426,210173,437,IoT
IoT,22430,222949,474,IoT
IoT,22438,221418,461,IoT
IoT,22446,221388,461,IoT
IoT,22450,211010,439,IoT
IoT,22452,208959,444,IoT
IoT,22462,221328,460,IoT
IoT,22468,221478,462,IoT
IoT,22472,218904,455,IoT
IoT,22492,221460,462,IoT
IoT,22498,213089,443,IoT
IoT,22506,220906,466,IoT
IoT,22510,220358,458,IoT
IoT,22520,218418,454,IoT
IoT,22524,215618,456,IoT
IoT,22526,215114,448,IoT
IoT,22528,221187,460,IoT
IoT,22536,217938,459,IoT
IoT,22540,221729,466,IoT
IoT,22542,219454,457,IoT
IoT,22548,218277,454,IoT
IoT,22550,219330,455,IoT
IoT,22560,218846,454,IoT
IoT,22562,217933,453,IoT
IoT,22564,221592,464,IoT
IoT,22570,219108,458,IoT
IoT,22576,217544,453,IoT
IoT,22580,212806,445,IoT
IoT,22582,216534,451,IoT
IoT,22586,215862,453,IoT
IoT,22588,219251,456,IoT
IoT,22603,221424,460,IoT
IoT,22611,217883,453,IoT
IoT,22615,209292,435,IoT
IoT,22626,110862,232,IoT
IoT,22647,403462,842,IoT
IoT,22657,404304,842,IoT
IoT,22665,396908,825,IoT
IoT,22671,404642,841,IoT
IoT,22689,396426,824,IoT
IoT,22697,789180,1644,IoT
IoT,22703,395011,821,IoT
IoT,22705,787795,1647,IoT
IoT,22711,796849,1657,IoT
IoT,22729,394598,821,IoT
IoT,22737,794279,1650,IoT
IoT,22739,792162,1643,IoT
IoT,22741,801205,1667,IoT
IoT,22743,793116,1651,IoT
IoT,22745,405089,841,IoT
IoT,22749,797574,1655,IoT
IoT,22753,214562,447,IoT
IoT,22755,218754,460,IoT
IoT,22757,217323,453,IoT
IoT,22763,220416,460,IoT
IoT,22775,220680,464,IoT
IoT,22779,215455,450,IoT
IoT,22783,218424,455,IoT
IoT,22791,220746,465,Video
IoT,22799,220339,461,IoT
IoT,22803,176522,426,IoT
IoT,22815,220680,464,IoT
IoT,22819,221365,464,IoT
IoT,22823,201046,419,IoT
IoT,22827,108342,233,IoT
IoT,22831,217518,454,IoT
IoT,22841,220416,460,IoT
IoT,22843,220356,459,IoT
IoT,22849,218484,456,IoT
IoT,22857,214357,450,IoT
IoT,22859,221245,462,IoT
IoT,22867,216204,460,IoT
IoT,22873,217288,463,IoT
IoT,22885,220812,466,IoT
IoT,22887,221120,465,IoT
IoT,22889,220416,460,IoT
IoT,22895,219934,459,IoT
IoT,22909,220548,462,IoT
IoT,22917,217608,455,IoT
IoT,22919,110268,231,IoT
IoT,22925,217590,455,IoT
IoT,22937,220812,466,IoT
IoT,22939,220566,462,IoT
IoT,22941,218287,455,IoT
IoT,22945,220422,460,IoT
IoT,22963,221158,467,IoT
IoT,22965,106344,222,IoT
IoT,22975,220416,460,IoT
IoT,22979,220416,460,IoT
IoT,22983,218927,469,IoT
IoT,22985,210007,441,IoT
IoT,22989,220548,462,IoT
IoT,22993,213306,448,IoT
IoT,22997,219389,457,IoT
IoT,22999,220416,460,IoT
IoT,23001,220488,461,IoT
IoT,23007,218554,459,IoT
IoT,23013,221029,464,IoT
IoT,23017,220620,463,IoT
IoT,23033,212251,444,IoT
IoT,23047,211623,442,IoT
IoT,23051,221268,459,IoT
IoT,23057,219873,457,IoT
IoT,23075,209912,439,IoT
IoT,23087,221478,462,IoT
IoT,23091,221328,460,IoT
IoT,23111,211086,438,IoT
IoT,23117,220489,461,IoT
IoT,23123,221268,459,IoT
IoT,23125,221328,460,IoT
IoT,23127,111000,235,IoT
IoT,23129,221328,460,IoT
IoT,23131,221417,461,IoT
IoT,23133,222817,472,Video
IoT,23163,221328,460,IoT
IoT,23165,216478,450,Video
IoT,23181,221418,461,IoT
IoT,23211,221478,462,IoT
IoT,23215,218904,455,IoT
IoT,23227,220358,458,IoT
IoT,23229,221856,468,IoT
IoT,23235,221460,462,IoT
IoT,23245,218886,461,IoT
IoT,23247,210658,438,IoT
IoT,23249,220906,466,IoT
IoT,23251,220159,457,IoT
IoT,23255,221928,469,IoT
IoT,23263,218418,454,IoT
IoT,23271,221187,460,IoT
IoT,23279,217938,459,IoT
IoT,23283,221729,466,IoT
IoT,23285,219454,457,IoT
IoT,23293,219330,455,IoT
IoT,23299,215602,449,IoT
IoT,23303,218846,454,IoT
IoT,23311,220217,458,IoT
IoT,23313,219108,458,IoT
IoT,23319,217544,453,IoT
IoT,23325,216534,451,IoT
IoT,23327,220360,458,IoT
IoT,23329,215862,453,IoT
IoT,23333,221268,459,IoT
IoT,23344,221424,460,IoT
IoT,23350,215692,449,IoT
IoT,23352,216581,450,IoT
IoT,23376,280739828,593354,IoT
IoT,23380,240,4,Video
IoT,23420,394437,819,IoT
IoT,23446,395011,821,IoT
IoT,23454,796849,1657,IoT
IoT,23458,396460,828,IoT
IoT,23460,791590,1653,IoT
IoT,23472,394598,821,IoT
IoT,23480,794279,1650,IoT
IoT,23482,792162,1643,IoT
IoT,23492,797574,1655,IoT
IoT,23494,164973,344,IoT
IoT,23504,220488,461,IoT
IoT,23506,220416,460,IoT
IoT,23518,220680,464,IoT
IoT,23530,215940,456,IoT
IoT,23534,220746,465,Video
IoT,23544,217462,453,IoT
IoT,23546,176522,426,IoT
IoT,23548,207008,472,IoT
IoT,23550,221120,465,IoT
IoT,23552,222066,485,Video
IoT,23572,218060,456,IoT
IoT,23578,220416,460,IoT
IoT,23590,218222,459,IoT
IoT,23592,218484,456,IoT
IoT,23598,218343,460,IoT
IoT,23604,220944,468,IoT
IoT,23610,216204,460,IoT
IoT,23628,220812,466,IoT
IoT,23634,220752,465,IoT
IoT,23638,219934,459,IoT
IoT,23654,220356,459,IoT
IoT,23658,220416,460,IoT
IoT,23664,221641,468,IoT
IoT,23680,220812,466,IoT
IoT,23684,221424,460,IoT
IoT,23688,108714,225,IoT
IoT,23696,106348,221,IoT
IoT,23704,79742,238,IoT
IoT,23707,221424,460,IoT
IoT,23709,110862,232,IoT
IoT,23726,453228,965,IoT
IoT,23730,403462,842,IoT
IoT,23740,404304,842,IoT
IoT,23778,805456,1683,IoT
IoT,23786,395011,821,IoT
IoT,23788,787795,1647,IoT
IoT,23790,396968,826,IoT
IoT,23802,791783,1655,IoT
IoT,23810,784739,1631,IoT
IoT,23816,789952,1647,IoT
IoT,23822,792162,1643,IoT
IoT,23826,793116,1651,IoT
IoT,23830,797389,1659,IoT
IoT,23836,214562,447,IoT
IoT,23838,218754,460,IoT
IoT,23846,220416,460,IoT
IoT,23854,219450,458,IoT
IoT,23864,214318,456,IoT
IoT,23866,218424,455,IoT
IoT,23876,219456,458,IoT
IoT,23878,220416,460,IoT
IoT,23886,176522,426,IoT
IoT,23888,207008,472,IoT
IoT,23894,220482,461,IoT
IoT,23908,321518,673,IoT
IoT,23916,220620,463,IoT
IoT,23924,220416,460,IoT
IoT,23932,218484,456,IoT
IoT,23938,218343,460,IoT
IoT,23942,221245,462,IoT
IoT,23948,220416,460,IoT
IoT,23950,216204,460,IoT
IoT,23958,214620,448,IoT
IoT,23960,217125,454,IoT
IoT,23962,214134,449,IoT
IoT,23966,220356,459,IoT
IoT,24000,217608,455,IoT
IoT,24008,217590,455,IoT
IoT,24022,220566,462,IoT
IoT,24024,218287,455,IoT
IoT,24044,208433,436,Video
IoT,24048,106344,222,IoT
IoT,24058,220416,460,IoT
IoT,24066,218927,469,IoT
IoT,24070,215871,450,IoT
IoT,24086,220416,460,IoT
IoT,24090,218554,459,IoT
IoT,24094,219450,458,IoT
IoT,24098,220566,462,IoT
IoT,24106,219012,464,IoT
IoT,24112,222048,471,IoT
IoT,24116,212251,444,IoT
IoT,24122,221328,460,IoT
IoT,24126,221328,460,IoT
IoT,24130,211623,442,IoT
IoT,24132,213568,444,IoT
IoT,24136,215683,458,IoT
IoT,24138,212208,442,IoT
IoT,24152,221460,462,IoT
IoT,24156,221942,464,IoT
IoT,24158,209912,439,IoT
IoT,24160,214542,446,IoT
IoT,24166,213569,444,IoT
IoT,24176,110664,230,IoT
IoT,24186,217446,452,IoT
IoT,24192,212461,442,IoT
IoT,24198,191262,474,IoT
IoT,24208,221328,460,IoT
IoT,24212,221328,460,IoT
IoT,24214,221417,461,IoT
IoT,24226,209300,436,IoT
IoT,24230,207663,437,IoT
IoT,24236,222078,471,IoT
IoT,24238,222217,463,IoT
IoT,24240,111120,237,IoT
IoT,24242,221268,459,IoT
IoT,24246,221328,460,IoT
IoT,24250,214719,455,IoT
IoT,24258,221328,460,IoT
IoT,24264,221418,461,IoT
IoT,24270,221268,459,IoT
IoT,24274,218904,461,IoT
IoT,24288,221328,460,IoT
IoT,24290,221532,463,IoT
IoT,24298,218904,455,IoT
IoT,24304,208323,434,IoT
IoT,24308,219600,459,IoT
IoT,24310,220358,458,IoT
IoT,24312,221856,468,IoT
IoT,24314,221418,461,IoT
IoT,24324,213089,443,IoT
IoT,24342,221418,461,IoT
IoT,24348,218358,453,IoT
IoT,24352,215114,448,IoT
IoT,24362,217938,459,IoT
IoT,24366,221729,466,IoT
IoT,24374,218277,454,IoT
IoT,24394,220217,458,IoT
IoT,24398,219874,457,IoT
IoT,24402,217544,453,IoT
IoT,24404,219388,456,IoT
IoT,24420,221942,464,IoT
IoT,24422,219478,457,IoT
IoT,24427,221424,460,IoT
IoT,24431,108714,225,IoT
IoT,24435,216581,450,IoT
IoT,24456,220317,458,IoT
IoT,24469,453228,965,IoT
IoT,24473,403462,842,IoT
IoT,24479,375802,784,IoT
IoT,24511,793334,1649,IoT
IoT,24521,805456,1683,IoT
IoT,24527,774698,1619,IoT
IoT,24547,398270,826,IoT
IoT,24555,394598,821,IoT
IoT,24571,405089,841,IoT
IoT,24577,164973,344,IoT
IoT,24581,218754,460,IoT
IoT,24585,105436,221,IoT
IoT,24601,220680,464,IoT
IoT,24607,214318,456,IoT
IoT,24615,215101,449,IoT
IoT,24621,220416,460,IoT
IoT,24623,217606,455,IoT
IoT,24637,220482,461,IoT
IoT,24639,220356,459,IoT
IoT,24641,220680,464,IoT
IoT,24645,221365,464,IoT
IoT,24649,201046,419,IoT
IoT,24663,220506,461,IoT
IoT,24669,220356,459,IoT
IoT,24675,218484,456,IoT
IoT,24679,108275,226,IoT
IoT,24681,218343,460,IoT
IoT,24683,214357,450,IoT
IoT,24687,220944,468,IoT
IoT,24691,220416,460,IoT
IoT,24693,216204,460,IoT
IoT,24695,218486,456,IoT
IoT,24699,217288,463,IoT
IoT,24709,220356,459,IoT
IoT,24715,220416,460,IoT
IoT,24717,220752,465,IoT
IoT,24719,217518,454,IoT
IoT,24721,219934,459,IoT
IoT,24729,220542,462,IoT
IoT,24731,217522,454,IoT
IoT,24765,220566,462,IoT
IoT,24767,218287,455,IoT
IoT,24775,110822,234,IoT
IoT,24777,221094,470,IoT
IoT,24783,108699,226,IoT
IoT,24787,208433,436,Video
IoT,24791,106344,222,IoT
IoT,24799,221120,465,IoT
IoT,24805,220416,460,IoT
IoT,24817,217456,453,IoT
IoT,24819,213306,448,IoT
IoT,24829,220416,460,IoT
IoT,24837,219450,458,IoT
IoT,24843,220620,463,IoT
IoT,24857,214478,445,IoT
IoT,24863,221862,464,IoT
IoT,24865,221328,460,IoT
IoT,24869,221328,460,IoT
IoT,24871,221418,461,IoT
IoT,24873,211623,442,IoT
IoT,24883,219873,457,IoT
IoT,24889,221652,465,IoT
IoT,24893,222157,462,IoT
IoT,24911,110604,229,IoT
IoT,24919,110664,230,IoT
IoT,24931,219817,456,IoT
IoT,24933,215013,453,IoT
IoT,24941,191262,474,IoT
IoT,24953,111000,235,IoT
IoT,24971,219388,456,IoT
IoT,24977,221328,460,IoT
IoT,24987,219032,458,IoT
IoT,24993,214719,455,IoT
IoT,24999,222949,474,IoT
IoT,25001,221328,460,IoT
IoT,25011,219210,466,Video
IoT,25019,211010,439,IoT
IoT,25021,208959,444,IoT
IoT,25029,221388,461,IoT
IoT,25033,221532,463,IoT
IoT,25037,221478,462,IoT
IoT,25055,221856,468,IoT
IoT,25059,220217,458,IoT
IoT,25071,218886,461,IoT
IoT,25079,220358,458,IoT
IoT,25091,218358,453,IoT
IoT,25093,215618,456,IoT
IoT,25101,219811,456,IoT
IoT,25107,221328,460,IoT
IoT,25113,221388,461,IoT
IoT,25121,218950,462,IoT
IoT,25127,219986,465,IoT
IoT,25137,220217,458,IoT
IoT,25157,219251,456,IoT
IoT,25159,221268,459,IoT
IoT,25161,221592,464,IoT
IoT,25165,219478,457,IoT
IoT,25180,217883,453,IoT
IoT,25188,217969,452,IoT
IoT,25199,220317,458,IoT
IoT,25202,280739828,593354,IoT
IoT,25218,760888,1586,IoT
IoT,25222,375802,784,IoT
IoT,25246,394437,819,IoT
IoT,25274,787795,1647,IoT
IoT,25276,396968,826,IoT
IoT,25278,793325,1655,IoT
IoT,25284,396460,828,IoT
IoT,25292,797454,1666,IoT
IoT,25312,793116,1651,IoT
IoT,25314,405089,841,IoT
IoT,25326,217323,453,IoT
IoT,25328,105436,221,IoT
IoT,25330,220488,461,IoT
IoT,25336,221160,471,IoT
IoT,25338,218488,456,IoT
IoT,25364,220416,460,IoT
IoT,25376,221120,465,IoT
IoT,25382,220356,459,IoT
IoT,25386,220988,462,IoT
IoT,25392,201046,419,IoT
